"Name","Url","Telephone","Latitude","Longitude","Address","County","Photo","Tags"
"Skirmish Paintball Pursuits Ltd.","http://www.skirmish.ie","00353873369107","53.0111864662336","-6.321670790343","Vartry Drive, Roundwood, ","Wicklow","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/5c809e16-b00e-4b7c-a996-ec0b51c9ce72/1c799d72-2eb2-4a01-b994-2fc25e7891a1_30991.jpg?w=640&q=66&fit=scale","Activity,Activity Operator"
"Skryne Church","https://www.skryneandrathfeighparish.ie/","003530469025152","53.5859852","-6.563108799999999",", Skreen, ","Meath","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/b024335a-2298-4d22-a37c-f9aca6a45ab1/950c09f7-6cd7-42e3-a7c2-8a69d200d553_89726.jpg?w=640&q=66&fit=scale","Activity,Experience,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery,Ruins,Historic Houses and Castle"
"Sky Road",,"","53.4891316","-10.0287847","Sky Rd, Clifden, ","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/74b28ab6-910e-4538-a7f3-c879f4ed1e54/sky-road-clifden-county-galway.jpg?w=640&q=66&fit=scale","Activity,Experience,Cycling"
"Skylon Bar & Grill at The Dublin Skylon Hotel","https://www.dublinskylonhotel.com/the-skylon-bar-and-grill.html?","0035318843900","53.3727341","-6.253208599999999","27 Drumcondra Rd Upper, Drumcondra, Dublin, D09 FP84","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/79b8dda8-7885-425f-9fb6-20668b81da33/3daea613-86e8-479f-a8b1-0c4e074a4f5f_95745.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Restaurant,Pubs and Bar"
"Skypark","https://skypark.ie/","00353429373100","54.02723520000001","-6.1782371","Dundalk Rd, Moneymore, Carlingford, ","Louth","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/279b5fbc-b94d-4b55-8612-c6cafd3ae091/walking-the-sky-aerial-walk-at-skypark.jpg?w=640&q=66&fit=scale","Activity Experience Climbing Activity Operator Zip Lining Adventure Center Cafe Food and Drink"
"Slade Valley Golf Club","https://www.sladevalleygolfclub.ie/","0035314582183","53.25647859999999","-6.471171","Crockaunadreenagh, , D24 Y294","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/ff2c95b3-26fc-46a5-b7c6-c5bf0669a77a/view-from-green.jpg?w=640&q=66&fit=scale","Activity,Golf"
"Sláinte Ireland Tours","http://www.slainteirelandtours.ie","003539673311","54.118305090956035","-9.154728709557048","Kiltartan House, Botharnasup, Ballina, ","Mayo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/7b410841-046d-41b4-b45b-970223bf2243/44776b46-4ec8-4ae9-a512-ded6056fe9d9_87519.jpg?w=640&q=66&fit=scale","Activity,Experience,Tour"
"Slane Castle","https://www.slanecastle.ie/","00353419884477  ","53.7095833","-6.561443","Slanecastle Demesne, Slane, ","Meath","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/3b050847-5b3c-40eb-bac6-e0355f54300d/slane-castle-exterior.jpg?w=640&q=66&fit=scale","Activity,Experience,Restaurant,Castle,Attraction,Historic Houses and Castle,Venue,Music,Food and Drink,Pubs and Bar,Local Produce,Tour"
"Slane Distillery","https://www.slaneirishwhiskey.com/","00353469030600","53.710783981984086","-6.562716724560346","Slane Castle, Slane, ","Meath","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bfe2f4d7-f636-4b69-a9d1-2e7781739bb6/header-slane-distillery-meath.jpg?w=640&q=66&fit=scale","Activity,Experience,Food and Drink,Restaurant,Attraction,Museums and Attraction,Food Shops ,Shopping"
"Slea Head Famine Cottages and Sheep Dog Trials","http://www.famine-cottage.com","00353877622617","52.1054048","-10.4120564",", Fahan, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/2c701193-e603-431d-86fd-7709cee62f30/c81dd0ca-16c7-4f93-9356-72977fa1c0bd_8483.jpg?w=640&q=66&fit=scale","Activity,Experience,Agriculture,Nature and Wildlife,Tracing Your Ancestors,Attraction,Historic Houses and Castle,Visitor Farm,Activity Operator"
"Slevin’s","https://www.facebook.com/slevinspubdunboyne/","0035316941140","53.4192309","-6.476468599999999","Maynooth Rd, Castlefarm, Dunboyne, A86 PC78","Meath","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/09e458a9-1f5e-4252-b990-196185a4c37f/17eec5c1-2b58-45e8-bd4a-05e1ed768af9_87682.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Pubs and Bar"
"Slevin's Coaches","http://www.slevinscoaches.com","00353449372777","53.583074","-7.293402","Monilea, Mullingar, ","Westmeath",,"Activity,Experience,Transport,Coach,Road"
"Sliabh An Iarainn Visitor Centre","https://leitrimtourism.com/heritage/sliabh-an-iarainn-visitor-centre/","00353719641851","54.0388583","-8.0492747","Acres, , ","Leitrim","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/17489f51-1559-47b5-912c-07867d19c134/ed925d19-3117-4c82-bef7-9cfbec48c524_45224.jpg?w=640&q=66&fit=scale","Activity,Experience,Attraction,Museums and Attraction"
"Sliabh Liag (Slieve League)",,"","54.6277072","-8.6839626","Slieve League Ave, Cappagh, Teelin, ","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/43801cdb-94c7-4b50-b8b6-e44c6a92ad8a/sliabh-league-co-donegal.jpg?w=640&q=66&fit=scale","Activity,Experience,Climbing,Activity Operator,Walking ,Walking,Natural Landscape,Attraction,Nature and Wildlife"
"Sliabh Liag (Slieve League) Bus Tours","https://www.currancoaches.com/slieve-league-bus-tours","00353749739141","54.6583937839197","-8.6348924580989","Bogagh, Carrick, ","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/d6d61c01-962b-4ede-92b1-4af8b073979e/9ab3aec5-3321-4779-a1d7-446fa3b92093_77885.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Tour"
"Sliabh Liag Boat Tours","https://sliabhleagueboattrips.com/","00353876284688","54.623847","-8.631308599999997","Teelin Harbour, Rinnakill, Teelin, Carrick, ","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/083ab9bd-d1b8-46fd-b403-509049ccc76e/blue-boat.jpg?w=640&q=66&fit=scale","Activity,Experience,Cruising,Fishing,Angling,Activity Operator,Boat,Tour"
"Sliabh Liag Cliff Experience & Visitor Centre","https://www.sliabhliag.com/visitor-centre/","00353749739620","54.6355533","-8.645258100000001","Bunglas Road, Lergadaghtan, Teelin, F94 W8KC","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/f1a8d5ee-2ad8-46a8-a6db-225841cab164/sliabh-liag-view.jpeg?w=640&q=66&fit=scale","Activity,Experience,Learning,Walking ,Walking,Activity Operator,Cafe,Food and Drink,Nature and Wildlife"
"The Ardara Distillery","https://www.ardaradistillery.com/","00353749541640","54.7615905","-8.407930599999998","Woodhill Grove, Hillhead, Ardara, F94 EH7X","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/55e62249-3688-4e39-a101-7bb2b2c36bf6/three-copper-pot-stills.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Restaurant,Learning,Attraction,Museums and Attraction,Artisan,Food Trails and Tour,Tour,Food Shops ,Shopping"
"Sliabh Liag Scenic Tours","https://www.sliabhliag.ie/en/","00353869969256","54.6577244","-8.632748399999999","Carrick Upper, Carrick, ","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/7148d597-fe00-4f28-8226-fe06d2f81e02/view-from-sliabh-liag-out-to-sea.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Cycling,Tour,Walking"
"Sliabh Liag Tours","https://www.sliabhliagtours.ie/","00353876711944","54.62980469999999","-8.6392885","Rhannakille, Teelin, Carrick, ","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bf8f91da-da39-4b69-a89e-898c0ef53819/sliabh-liag-tours-shuttle-bus.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Tour"
"Slieve Aughty Riding Centre","https://slieveaughtycentre.com/","00353909745246","53.13402199999999","-8.472728199999999","Kylebrack West, Loughrea, ","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/69ae1094-1421-4212-8caa-47b3d1853a74/trotting-in-the-field.jpg?w=640&q=66&fit=scale","Activity,Experience,Horse Riding,Equestrian,Activity Operator,Nature and Wildlife"
"Slieve Bloom Mountain Bike Centre","https://www.facebook.com/slievebloommountaincentre","00353851735204","53.0980612","-7.718590599999999","The Walk, Kinnitty, R42 K681","Offaly","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/1a86dab4-0ad6-45b9-88fa-e7c9535faaae/image2.jpeg?w=640&q=66&fit=scale","Activity,Cycling,Activity Operator,Bike Rental,Tour"
"Slieve Bloom Mountains",,"","53.0933333","-7.5672222","Slieve Bloom Mountains, Glendine, , ","Laois","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/1af656c6-37ca-4261-bef7-221e2d9ad126/header-slieve-blooms-offaly.jpg?w=640&q=66&fit=scale","Activity,Walking ,Walking,Natural Landscape,Attraction,Nature and Wildlife"
"Slieve Bloom Scenic Glendine Route",,"","53.07735149640773","-7.610710301568474",", Slieve Bloom, ","Offaly","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/a43eff73-5d92-48a7-b59a-1477a1415292/8fcfbd54-e243-451e-b036-c6f6948716a8_74267.jpg?w=640&q=66&fit=scale","Activity,Experience,Walking ,Walking,Activity Operator,Nature and Wildlife"
"Slieve League Cliffs Centre","https://www.slieveleague.com/","00353749739077","54.63397689999999","-8.647447399999999","Bunglas Road, Lergadaghtan, Teelin, F94 EV52","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/a6e6af32-10a7-4dcc-8ddc-f9674cf5b5e8/exterior-view-slieve-league-cliffs-centre.jpg?w=640&q=66&fit=scale","Activity,Experience,Transport,Shopping,Shopping Centres and Department Store,Activity Operator,Cafe,Food and Drink,Food Shops ,Tour,Coach,Road"
"Slieve League Lodge","https://www.slieveleaguelodge.com/hegartys-bar-cooks-pantry-carrick-donegal","00353749739973","54.65779740000001","-8.6335373","Main St, Roxborough Glebe, Carrick, F94 V6YF","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/38844926-7182-45cc-a3b1-fc66bfbe059c/b03f426b-1ae7-4e1f-80b0-8a0bd5706d74_91382.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Venue,Music,Pubs and Bar,Seafood,Restaurant"
"Ciúin Spa at the Slieve Russell Hotel","https://ciuin-spa.onejourney.travel/","00353499526444","54.0968993","-7.557270099999998","Cranaghan, Ballyconnell, H14 FE03","Cavan","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/8331bf46-e538-4c3c-80a2-7698dfd47d45/gaia-facial-treatment.jpg?w=640&q=66&fit=scale","Activity,Experience,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Activity Operator"
"PGA National Ireland Slieve Russell","https://www.slieverussell.ie/golf.php","00353499526444","54.0966827","-7.5567615","Cranaghan, Ballyconnell, H14 FE03","Cavan","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/54d38880-7598-472a-a041-716ff49fb0c5/pga-national-ireland-slieve-russell-golf-course.jpg?w=640&q=66&fit=scale","Golf Course,Activity,Experience,Golf,Driving Range,General,Golf Driving Range,Food and Drink,Restaurant,Activity Operator"
"Slieveardagh Heritage Centre","http://www.slieveardagh.com/business/slieveardagh-enterprise-centre","00353529156165","52.5685577","-7.6701522","Culture & Enterprise Centre, River Street, Castlequarter, Killenaule, ","Tipperary","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/27d37e97-623f-473e-8365-60498f2fb50e/the-side-of-an-old-church-building.jpg?w=640&q=66&fit=scale","Activity,Experience,Learning,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches, Abbeys and Monastery,Museums and Attraction"
"Slievenamon Golf Club","https://www.slievenamongolfclub.com/","00353526132213","52.4256353","-7.7032954","Clonacody, Lisronagh, , ","Tipperary","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bde71fd9-ad5c-44c1-b487-16fd84e7cec5/sand-dune-amongst-fairway-with-trees-in-background.jpg?w=640&q=66&fit=scale","Golf Course,Activity,Experience,Golf,Food and Drink,Restaurant,Activity Operator"
"Sligo Abbey","https://heritageireland.ie/places-to-visit/sligo-abbey/","00353719146406","54.2708386","-8.4700848","Abbey St, Abbeyquarter North, , ","Sligo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/92ae3a8e-333f-4437-941e-6c1b0dfe8423/exterior-sligo-abbey.jpg?w=640&q=66&fit=scale","Activity,Experience,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches, Abbeys and Monastery,Tour"
"Sligo Aero Club","https://sligoaeroclub.com/","00353872932884","54.27824289394637","-8.597763288641431","Sligo Aeroclub, Sligo Airport, Strandhill, ","Sligo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/10b21a34-9034-46ad-b4af-7a6754e24665/white-cessna-plane-on-tarmac.jpg?w=640&q=66&fit=scale","Activity,Experience,Learning,Activity Operator"
"Sligo Bay Sup","https://www.sligobaysup.ie/","00353876001588","54.1553277","-8.606453199999999","Sligo, , ","Sligo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/dcdd186f-73ef-453a-a967-8f879217eb86/a-man-stand-up-paddle-boarding.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator"
"Sligo Boat Charters","https://www.sligoboatcharters.com","00353868913618","54.30487539999999","-8.5684918",", Rosses Point, ","Sligo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/28ea5b74-e15c-4496-8131-b66a67d64a8b/sligo-boat-charters-blue-shark.jpg?w=640&q=66&fit=scale","Activity,Experience,Fishing,Angling,Activity Operator,Nature and Wildlife,Boat,Tour"
"Sligo County Library","https://sligolibrary.ie/","00353719111675","54.2726175","-8.4727015","Stephen St, Rathquarter, , F91 X264","Sligo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/0ac67355-5600-4fd3-bfa9-c596f4200f28/sligo-library-exterior.jpeg?w=640&q=66&fit=scale","Activity,Experience,Learning,Tracing Your Ancestors,Attraction,Literary Ireland"
"Sligo Dark Tales Tour","https://sligowalkingtours.com/","00353851735103","54.2714025","-8.4673684","Riverside, Sligo, , ","Sligo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/8df45aa4-38f8-45d4-9b26-bff77eb3f5a8/group-walking-tour-on-the-sligo-dark-tales-tour.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Tour,Walking"
"Sligo Folk Park","https://sligofolkpark.com/","00353719165001","54.1294653","-8.398818699999998","Millview House, Ardkeeran, Riverstown, F52 TX06","Sligo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/684bc292-8014-4077-a30d-70e974168113/exterior-sligo-folk-park-county-sligo.jpg?w=640&q=66&fit=scale","Activity,Experience,Attraction,Museums and Attraction,Cafe,Food and Drink"
"Sligo Food Trail","https://sligofoodtrail.ie/","","54.2766103","-8.4760888","Sligo, , ","Sligo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/b258344c-4a6a-4b19-b26d-24f2278614d1/31cce685-2c58-4a1f-a801-2a2c8b8b8565_96313.jpg?w=640&q=66&fit=scale","Activity,Experience,Food and Drink,Restaurant,Activity Operator,Food Trails and Tour,Tour"
"Sligo Kayak Tours","http://www.sligokayaktours.com","00353861999015","54.2696978765338","-8.59664748969127","Auburn Cottage, Strandhill Road, , ","Sligo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bc84a704-514d-4a11-be81-67a4731af4c3/0e552de8-3607-4087-9e36-05fd263692f0_92266.jpg?w=640&q=66&fit=scale","Activity,Kayaking,Activity Operator,Tour"
"Sligo Oyster Experience","https://sligooysterexperience.ie/","00353719141883","54.2724479","-8.4732524","WB's Coffee House, Stephen Street, Abbeyquarter North, , ","Sligo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/92c979d8-6e93-4db5-b3d3-80ffd3989c91/sligo-oysters-guide.jpeg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Restaurant,Activity Operator,Artisan,Cafe,Local Produce,Seafood,Food Trails and Tour,Tour"
"Sligo Racecourse","https://countysligoraces.com/","00353719162484","54.26172689999999","-8.460592099999998","16 Cleveragh Rd, Cleaveragh Demesne, , F91 EE95","Sligo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/46629a48-11f3-48bf-92b5-cf5154df68ce/horses-pass-finish-line-at-sligo-racecourse.jpg?w=640&q=66&fit=scale","Activity,Experience,Race Course,Venue,Sports Venues"
"Sligo Regional Sports Centre","https://sligoregionalsportscentre.ie/","00353719160539","54.26571360988467","-8.455049703735313","Cleveragh, Sligo Town, ","Sligo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/9f18bc96-5b69-4239-b759-c9e1e77a3942/cf7d2486-62e7-4d58-98d4-3fb277df860d_14084.jpg?w=640&q=66&fit=scale","Activity,Experience,Swimming,Swimming Pools and Water Park,Venue,Swimming Pool"
"Sligo Surf Experience","https://www.sligosurfexperience.com/","00353877471915","54.270177","-8.609137","National Surf Centre, Carrowbunnaun, Strandhill, F91 XH50","Sligo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/be02e19e-d232-4af6-815c-a143a6e3cfdc/header-sligo-surf-experience-county-sligo.jpg?w=640&q=66&fit=scale","Activity,Experience,Kitesurfing,Windsurfing,Activity Operator,Surfing"
"Free Guided Walking Tour of Sligo City","https://sligocaravanandcamping.ie/free-sligo-walking-tours/","00353719168111","54.27204249999999","-8.475374099999998","Old Bank Building, O'Connell St, Knappagh Beg, , F91 VAK2","Sligo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/b7502082-b9cc-4633-bab8-83e7e314af5c/view-of-garavogue-river-on-a-free-walking-tour-of-sligo-city.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Tour,Walking"
"Sligo Yacht Club","http://www.sligoyachtclub.ie/","00353719177168","54.3068238","-8.5761246","Deadmans Point, Rosses Upper, , ","Sligo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/b76d388f-7bfa-430a-93fb-c09a32a9a783/sligo-yacht-club.jpg?w=640&q=66&fit=scale","Activity,Experience,Sailing,Activity Operator"
"Slow Roast Sandwiches & Coffee","https://www.facebook.com/slowroast.loughrea/","","53.1983966","-8.570109799999999",", Loughrea, ","Galway","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/90d18533-942b-43a0-8522-d84561eac99c/coffee-toastie-and-crisps.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Cafe"
"Small Escorted Tours of Ireland","https://www.irelandescorted.com/","00353567727322","52.5825362078813","-7.23658248250964","Danesfort, , ","Kilkenny","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/ccd6fdb1-7a8c-41e3-bccb-3a0b0d352408/18ef1c92-e586-446d-9eef-28ee7d467a63_9253.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Tour"
"Smithwick's Experience Kilkenny","https://www.smithwicksexperience.com/","00353567786377","52.6543481","-7.2542673","44 Parliament St, Gardens, , R95 VK54","Kilkenny","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/6b90aa96-431c-4d64-b8ab-91043e4120b4/smithwicks-group-leaving.jpeg?w=640&q=66&fit=scale","Activity Food and Drink Experience Restaurant Attraction Museums and Attraction Pubs and Bar Tour"
"Smugglers Cove","https://smugglerscove.ie/","00353876610338","51.5765889","-9.0445561","Curraheen, Rosscarbery, P85 NY82","Cork","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/519a567a-adeb-4088-8963-1b135ca8bc9c/smugglers-jump-while-tubing.jpg?w=640&q=66&fit=scale","Activity,Experience,Adventure Center,Activity Operator,Driving Range,General,Golf Driving Range,Cafe,Food and Drink"
"Smugglers Creek","https://smugglerscreekinn.com/","00353719852367","54.5472531","-8.2129177","Cliff Road, Rossnowlagh, ","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/c9036fba-4f9d-4e4a-acf7-459a382e265d/298b920d-0083-4ddb-963f-dfd5617c81be_47051.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Restaurant,Pubs and Bar"
"Sneem Seaweed Baths","https://www.sneemseaweed.ie/index.html","00353857845766","51.8322496","-9.900448800000001","Goldens Cove, Drimna Beg, Sneem, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/6a445a09-8eb4-4dc5-99b2-368fe236e0b1/a-woman-relaxing-in-a-barrel-bath-of-seaweed-overlooking-a-lake.jpg?w=640&q=66&fit=scale","Activity,Experience,Spa,Spa and Wellness"
"Só Travel","https://www.sotravelireland.com/","00353873995378","54.0997463","-9.3221099","Erris St, Crossmolina, ","Mayo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/0d05c5f0-86c0-4794-8260-1ea4eb6bb475/coastal-view-with-so-travel.jpg?w=640&q=66&fit=scale","Activity,Experience,Activity Operator,Tour"
"The Masonic Centre","http://freemasonsnorthmunster.com","0035361313399","52.6704984","-8.6256075","Castle St, , V94 V2H7","Limerick","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/8e90ac9f-9a55-47f0-b6fa-12566e6fadca/59de20a5-075f-4f2e-a67f-37f78849a8ed_15969.jpg?w=640&q=66&fit=scale","Activity,Experience,Learning,Attraction,Historic Houses and Castle,Museums and Attraction,Tour"
"Sol Art Gallery","https://www.solart.ie/","0035316750972","53.3462159","-6.2583541","The Times Building, 10 D'Olier Street, Dublin, D02 R671","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/b0443227-0f39-4b6d-9ab4-35427386cdbc/gallery-exhibition-of-works.jpg?w=640&q=66&fit=scale","Activity,Art Gallery,Attraction"
"Sol Rio Restaurant","https://www.solrio.ie/","003539828944","53.7990857","-9.5223095","Bridge St, Cahernamart, Westport, ","Mayo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/2d9f1fb8-47c3-452c-aea1-a7a55adca0e1/17a43fe3-349b-478f-85e2-42b633f07ee6_12221.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Restaurant"
"10 Bridge Street","https://www.10bridgestreet.ie/","00353669762347","52.1059341","-9.7850751","Old Church of Ireland, Bridge St, Dromavally, Killorglin, ","Kerry","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/a117e259-4d74-4dca-a620-637dbfecb0c4/32059704-9767-49fd-825d-c3b9f64f50e2_92610.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Experience,Restaurant,Venue,Music,Local Produce,Pubs and Bar"
"Solas Eco Garden Centre","https://www.ecogardenshop.ie/","00353579373330","53.15186689999999","-7.168766499999999","Dublin Road Business Park, Bracklone, Portarlington, R32 RPX8","Laois","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/530d96e5-a004-4e8a-af2c-0db4d9e685de/exterior-view-of-garden-centre-entrance.jpg?w=640&q=66&fit=scale","Activity,Experience,Gardening,Nature and Wildlife,Learning,Gardens,Attraction,Garden,Shopping,Cafe,Food and Drink,Local Produce,Restaurant,Activity Operator,Food Shops "
"Solas Ireland Walks & Hikes","https://solasireland.com/","00353863497775","55.19571552429384","-7.543780484033164","Dunree, Linsfort, Buncrana, ","Donegal","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/4f153029-26bb-4d70-b7de-3fa58179bb9e/solas-ireland-walks-and-hikes-guided-group-on-a-path-overlooking-the-water.jpg?w=640&q=66&fit=scale","Activity,Experience,Walking ,Walking,Activity Operator,Nature and Wildlife,Tour"
"Sólás na Mara","https://www.solasnamara.ie/","003535846052","52.05437929999999","-7.5455647","Helbhic Head, Ring, Helvick, Dungarvan, ","Waterford","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/35779dd8-461f-499b-ac82-524920e904b5/man-in-spa-solas-na-mara-county-waterford.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Cafe"
"Solas Visitor Centre","https://visitsolas.ie/","003539765035","54.12077799999999","-10.100855","Blacksod, Aghleam, Blacksod, ","Mayo","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/deca01c0-78c9-4bf7-acf6-d625782d0e08/guided-tour-solas-visitor-centre.jpg?w=640&q=66&fit=scale","Activity,Experience,Attraction,Museums and Attraction,Cafe,Food and Drink,Food Shops ,Shopping,Tour"
"SOLE Seafood & Grill","https://www.sole.ie/","0035315442300","53.3421299","-6.2630775","47 Drury St, , D02 K753","Dublin","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/5b1bf430-e19c-4c81-a0ad-94a29a38d2b7/interior-of-sole-seafood-and-grill.jpg?w=640&q=66&fit=scale","Activity,Food and Drink,Restaurant,Local Produce,Seafood"
